id;tabla;fuente;duplicado_en_b;precio;area;precio_m2;lat;lon;manzana;barrio;localidad;codigo_predial;estrato;estrato_num;avaluo;anio;habitaciones;banios;plantas;piso;anio_construccion;uso;condicion_predio;clase_unidad_principal;origen_predio;origen_caract;origen_atributos;npn_remapeado;area_es_suma_pisos;area_confiable;es_vis;precio_valido;area_valida;vivienda_sin_ambientes;vivienda_en_sotano;precio_m2_en_rango;apto_modelo
B:6224;B;observatorio;False;400000000,0;50,0;8000000,0;11,012781736168233;-74,79270246634714;"=""08001010200000359""";SECTOR INDUSTRIAL VIA 40;NORTE - CENTRO HISTORICO;"=""080010102000003590033901040002""";No_Aplica;;95289000,0;2025;0,0;1,0;1,0;4,0;2016,0;Comercial_Oficinas_Consultorios_en_PH;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;True;False;True;False;True;True;False;False;True;True
B:6225;B;observatorio;False;455000000,0;130,0;3500000,0;11,016011835727237;-74,82083102453599;"=""08001010300000427"""; ; ;"=""080010103000004270019900000000""";Otro;;0,0;2025;4,0;5,0;1,0;5,0;2009,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6226;B;observatorio;False;400000000,0;4,0;100000000,0;11,01297799645399;-74,79289116338687;"=""08001010200000359""";SECTOR INDUSTRIAL VIA 40;NORTE - CENTRO HISTORICO;"=""080010102000003590033901990175""";No_Aplica;;5212000,0;2025;0,0;0,0;1,0;99,0;2010,0;Industrial_Bodegas_Casa_Bomba_en_PH;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;True;False;True;False;True;True;False;False;False;True
B:6227;B;observatorio;False;455000000,0;130,0;3500000,0;11,0160177110902;-74,82092326016617;"=""08001010300000427"""; ; ;"=""080010103000004270019900000000""";Otro;;0,0;2025;4,0;5,0;1,0;5,0;2009,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6228;B;observatorio;False;410000000,0;129,0;3178294,573643411;10,982157015177222;-74,80557264128556;"=""08001010400000301""";OLAYA;SUROCCIDENTE;"=""080010104000003010004000000000""";Medio_Bajo_3;3;151678000,0;2025;4,0;2,0;1,0;1,0;1995,0;Residencial_Vivienda_Hasta_3_Pisos;NPH;vivienda;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6229;B;observatorio;False;120000000,0;75,0;1600000,0;10,953120323201652;-74,78217970867391;"=""08001010600000407"""; ; ;"=""080010106000004070031900000000""";Otro;;0,0;2025;3,0;1,0;1,0;1,0;2022,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6230;B;observatorio;False;250000000,0;13,0;19230769,230769232;11,016300321425746;-74,83133841576218;"=""08001010300001076""";PASEO DE LA CASTELLANA;RIOMAR;"=""080010103000010760001901020165""";No_Aplica;;12207000,0;2025;0,0;0,0;1,0;2,0;2014,0;Comercial_Parqueaderos_en_PH;PH_Unidad_Predial;anexo;unidad_2022;unidad;;True;False;True;False;True;True;False;False;True;False
B:6231;B;observatorio;False;180000000,0;116,0;1551724,1379310344;10,972338171681052;-74,79421028620389;"=""08001010500000700""";LOMA FRESCA;SUROCCIDENTE;"=""080010105000007000027000000000""";Medio_Bajo_3;3;44736000,0;2025;2,0;1,0;2,0;2,0;2011,0;Residencial_Vivienda_Hasta_3_Pisos;NPH;vivienda;unidad_2022;unidad;;False;True;True;False;True;True;False;False;True;True
B:6232;B;observatorio;False;360000000,0;208,0;1730769,2307692308;10,994334061210797;-74,79564986724064;"=""08001010100000295""";EL PRADO;NORTE - CENTRO HISTORICO;"=""080010101000002950006901010005""";Medio_4;4;198985000,0;2025;3,0;2,0;2,0;1,0;2008,0;Residencial_Vivienda_Hasta_3_Pisos_En_PH;PH_Unidad_Predial;vivienda;unidad_2022;unidad;;True;True;True;False;True;True;False;False;True;True
B:6233;B;observatorio;False;235000000,0;64,0;3671875,0;11,008032740117004;-74,79459243306535;"=""08001010200000423"""; ; ;"=""080010102000004230003900000000""";Otro;;0,0;2025;2,0;1,0;1,0;3,5;2003,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6234;B;observatorio;False;350000000,0;61,0;5737704,918032787;11,01594152216638;-74,83158932112427;"=""08001010300001076""";PASEO DE LA CASTELLANA;RIOMAR;"=""080010103000010760001901120015""";Medio_4;4;138130000,0;2025;1,0;1,0;1,0;12,0;2014,0;Residencial_Apartamentos_4_y_mas_pisos_en_PH;PH_Unidad_Predial;vivienda;unidad_2022;unidad;;True;False;True;False;True;True;False;False;True;True
B:6235;B;observatorio;False;80000000,0;47,0;1702127,6595744682;10,957577871154271;-74,86601156261595;"=""08001012700000082""";VILLAS DE SAN PABLO;SUROCCIDENTE;"=""080010127000000820016000000000""";Bajo_Bajo_1;1;32908000,0;2025;3,0;1,0;1,0;1,0;2006,0;Residencial_Vivienda_Hasta_3_Pisos;NPH;vivienda;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6236;B;observatorio;False;410000000,0;4,0;102500000,0;11,005185207856778;-74,80345441320705;"=""08001010300000035""";VILLA COUNTRY;NORTE - CENTRO HISTORICO;"=""080010103000000350002901020032""";No_Aplica;;4220000,0;2025;0,0;0,0;1,0;2,0;2014,0;Comercial_Bodegas_Comerciales_en_PH;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;True;False;True;False;True;True;False;False;False;True
B:6237;B;observatorio;False;465000000,0;148,0;3141891,891891892;11,012738299402187;-74,8369980457428;"=""08001010300000711"""; ; ;"=""080010103000007110005900000000""";Otro;;0,0;2025;3,0;5,0;1,0;4,0;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;True;;False;False;True;True;False;False;True;True
B:6238;B;observatorio;False;345000000,0;115,0;3000000,0;11,012767834876465;-74,83708079164774;"=""08001010300000711""";VILLA SANTOS;RIOMAR;"=""080010103000007110005901060002""";Alto_6;6;239742000,0;2025;3,0;5,0;1,0;6,0;2014,0;Residencial_Apartamentos_4_y_mas_pisos_en_PH;PH_Unidad_Predial;vivienda;unidad_2022;unidad;;True;False;True;False;True;True;False;False;True;True
B:6239;B;observatorio;False;131124000,0;;;10,923122710034429;-74,83149263482485;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6240;B;observatorio;False;129838000,0;;;10,923157217175003;-74,83164040705486;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6241;B;observatorio;False;133901000,00000001;;;10,923088660507052;-74,83134696094871;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6242;B;observatorio;False;152954800,0;;;10,92302904229061;-74,83151503717004;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6243;B;observatorio;False;150813500,0;;;10,923072169167764;-74,8312764072021;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6244;B;observatorio;False;171492000,0;;;10,923122710034429;-74,83149263482485;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6245;B;observatorio;False;178012000,0;;;10,923012564482605;-74,83144449541392;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6246;B;observatorio;False;189680000,0;;;10,922377652232452;-74,8298572137225;"=""08001012600000023""";RURAL;RURAL;"=""080010126000000230002000000000""";No_Aplica;;1353581000,0;2025;;;;;;;PH_Unidad_Predial;;terreno_ladm;;;False;;False;False;True;False;False;False;False;False
B:6247;B;observatorio;False;168910600,0;;;10,923088660507052;-74,83134696094871;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6248;B;observatorio;False;134682000,0;;;10,923063629937909;-74,83166280527098;"=""08001000400000000""";RURAL;RURAL;"=""080010004000000000206000000000""";No_Aplica;;4964967000,0;2025;;;;;;;PH_Unidad_Predial;;unidad_2022;;;False;;False;False;True;False;False;False;False;False
B:6249;B;observatorio;False;186740000,0;;;10,922367336288643;-74,82972043468358;"=""08001012600000023""";RURAL;RURAL;"=""080010126000000230002000000000""";No_Aplica;;1353581000,0;2025;;;;;;;PH_Unidad_Predial;;terreno_ladm;;;False;;False;False;True;False;False;False;False;False
B:6250;B;observatorio;False;179832000,0;;;10,922367336288643;-74,82972043468358;"=""08001012600000023""";RURAL;RURAL;"=""080010126000000230002000000000""";No_Aplica;;1353581000,0;2025;;;;;;;PH_Unidad_Predial;;terreno_ladm;;;False;;False;False;True;False;False;False;False;False
B:6251;B;observatorio;False;185240000,0;;;10,922435551444265;-74,82975971116217;"=""08001012600000023""";RURAL;RURAL;"=""080010126000000230002000000000""";No_Aplica;;1353581000,0;2025;;;;;;;PH_Unidad_Predial;;terreno_ladm;;;False;;False;False;True;False;False;False;False;False
B:6252;B;observatorio;False;175332000,0;;;10,922475736964838;-74,82968284116475;"=""08001012600000023""";RURAL;RURAL;"=""080010126000000230002000000000""";No_Aplica;;1353581000,0;2025;;;;;;;PH_Unidad_Predial;;terreno_ladm;;;False;;False;False;True;False;False;False;False;False
B:6253;B;observatorio;False;173832000,0;;;10,922377652232452;-74,8298572137225;"=""08001012600000023""";RURAL;RURAL;"=""080010126000000230002000000000""";No_Aplica;;1353581000,0;2025;;;;;;;PH_Unidad_Predial;;terreno_ladm;;;False;;False;False;True;False;False;False;False;False
B:6254;B;observatorio;False;165956000,0;;;10,922475736964838;-74,82968284116475;"=""08001012600000023""";RURAL;RURAL;"=""080010126000000230002000000000""";No_Aplica;;1353581000,0;2025;;;;;;;PH_Unidad_Predial;;terreno_ladm;;;False;;False;False;True;False;False;False;False;False
B:6255;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,95557758126145;-74,86427910177895;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6256;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,95557758217133;-74,86427910086948;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6257;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,955524646994393;-74,86422229312184;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6258;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,955468823240237;-74,86427972870662;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6259;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,9554094300193;-74,86422592986926;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6260;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,955423136739787;-74,86411511841985;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6261;B;observatorio;False;895412827,0;948,66602189;943865,1815694788;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6262;B;observatorio;False;1200040000,0;948,66602189;1264976,263837504;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6263;B;observatorio;False;1014614167,0;948,66602189;1069516,7146163972;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6264;B;observatorio;False;1441102000,0;1155,2123206699998;1247478,038638118;11,010273079475397;-74,80912074372758;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630012000000000""";No_Aplica;;926660000,0;2025;0,0;2,0;2,0;1,0;2021,0;Comercial_Parqueaderos;PH_Unidad_Predial;anexo;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;False
B:6265;B;observatorio;False;915656000,0;948,66602189;965203,7480753921;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6266;B;observatorio;False;1303413277,0;210,0;6206729,8904761905;11,010242587088047;-74,80883754334681;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630014000000000""";No_Aplica;;645074000,0;2025;0,0;0,0;1,0;1,0;1982,0;Anexo_Ramadas_Cobertizos_Caneyes;PH_Unidad_Predial;anexo;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;False
B:6267;B;observatorio;False;1218070548,0;948,66602189;1283982,4763337397;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6268;B;observatorio;False;1407424389,0;1155,2123206699998;1218325,2929502365;11,010273079475397;-74,80912074372758;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630012000000000""";No_Aplica;;926660000,0;2025;0,0;2,0;2,0;1,0;2021,0;Comercial_Parqueaderos;PH_Unidad_Predial;anexo;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;False
B:6269;B;observatorio;False;907766400,0;948,66602189;956887,2280167504;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6270;B;observatorio;False;1217658188,0;948,66602189;1283547,8028127272;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6271;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,955307837869729;-74,86411883706612;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6272;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,955321545450255;-74,86400802564792;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6273;B;observatorio;False;1065407433,0000001;948,66602189;1123058,4931011016;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6274;B;observatorio;False;918545600,0;948,66602189;968249,7093866691;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6275;B;observatorio;False;1151598731,0;210,0;5483803,480952381;11,010242587088047;-74,80883754334681;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630014000000000""";No_Aplica;;645074000,0;2025;0,0;0,0;1,0;1,0;1982,0;Anexo_Ramadas_Cobertizos_Caneyes;PH_Unidad_Predial;anexo;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;False
B:6276;B;observatorio;False;690000000,0;948,66602189;727337,107136327;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6277;B;observatorio;False;1230700988,0;948,66602189;1297296,3715387527;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6278;B;observatorio;False;829429022,0;1155,2123206699998;717988,3794166495;11,010273079475397;-74,80912074372758;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630012000000000""";No_Aplica;;926660000,0;2025;0,0;2,0;2,0;1,0;2021,0;Comercial_Parqueaderos;PH_Unidad_Predial;anexo;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;False
B:6279;B;observatorio;False;938772800,0;948,66602189;989571,4385656081;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6280;B;observatorio;False;939838657,0;948,66602189;990694,9709525661;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6281;B;observatorio;False;1114908400,0;948,66602189;1175238,0440260738;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6282;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,955374480680431;-74,86406483331932;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6283;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,95522003509506;-74,86390085109113;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6284;B;observatorio;False;123844500,0;44,74;2768093,4286991507;10,95516115828869;-74,86395386933303;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6285;B;observatorio;False;1550673788,0;948,66602189;1634583,459530507;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6286;B;observatorio;False;1183056200,0;1155,2123206699998;1024102,8240712073;11,010273079475397;-74,80912074372758;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630012000000000""";No_Aplica;;926660000,0;2025;0,0;2,0;2,0;1,0;2021,0;Comercial_Parqueaderos;PH_Unidad_Predial;anexo;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;False
B:6287;B;observatorio;False;1056170800,0000001;948,66602189;1113322,0497302322;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6288;B;observatorio;False;1237493672,0;1155,2123206699998;1071226,1718973692;11,010273079475397;-74,80912074372758;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630012000000000""";No_Aplica;;926660000,0;2025;0,0;2,0;2,0;1,0;2021,0;Comercial_Parqueaderos;PH_Unidad_Predial;anexo;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;False
B:6289;B;observatorio;False;951023015,0;948,66602189;1002484,5341306777;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6290;B;observatorio;False;1184790029,0;948,66602189;1248901,0902272824;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6291;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,95516421230446;-74,86395828670284;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6292;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,95522003509506;-74,86390085109113;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6293;B;observatorio;False;128115000,00000001;44,74;2863544,926240501;10,95516421230446;-74,86395828670284;"=""08001000600000000""";RURAL;RURAL;"=""080010006000000001229900000000""";Bajo_Bajo_1;1;1109856000,0;2025;3,0;2,0;1,0;2,5;2014,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6294;B;observatorio;False;1434339200,0;948,66602189;1511953,8034496137;11,010113297027315;-74,80886728938071;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6295;B;observatorio;False;1855656266,0;948,66602189;1956069,0729736788;11,01025727046921;-74,80899726001991;"=""08001010300000163""";EL GOLF;NORTE - CENTRO HISTORICO;"=""080010103000001630013000000000""";No_Aplica;;836801000,0;2025;0,0;1,0;1,0;1,0;2021,0;Comercial_Centros_Comerciales;PH_Unidad_Predial;otro_uso;unidad_2022;unidad;;False;False;True;False;True;True;False;False;True;True
B:6296;B;observatorio;False;283504000,0;94,0;3016000,0;10,99816126449051;-74,80583951409513;"=""08001010100000447"""; ; ;"=""080010101000004470028900000000""";Otro;;0,0;2025;3,0;2,0;4,0;3,0;1986,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6297;B;observatorio;False;275000000,0;103,0;2669902,9126213593;11,011072160692622;-74,81798893487417;"=""08001010300000312"""; ; ;"=""080010103000003120093900000000""";Otro;;0,0;2025;3,0;2,0;1,0;3,0;2010,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
B:6298;B;observatorio;False;340000000,0;108,0;3148148,1481481483;11,01223271487097;-74,8238910429801;"=""08001010300000424"""; ; ;"=""080010103000004240004900000000""";Otro;;0,0;2025;4,0;3,0;1,0;2,0;1996,0;;PH_Unidad_Predial;vivienda;terreno_ladm;edificio;;False;;False;False;True;True;False;False;True;True
